444 2208-2048 test 1 DownArrow 43 43_DSSB_3.jpg 2 2 2 2 1 1 1 1 1297
444 2208-2048 test 2 DownArrow 26 26_SHB_2.jpg 1 2 1 1 0 1 0 0 746
444 2208-2048 test 3 DownArrow 4 04_DSS_4.jpg 2 1 2 2 1 0 1 1 837
444 2208-2048 test 4 DownArrow 17 17_SH_1.jpg 1 2 1 1 0 1 0 0 975
444 2208-2048 test 5 UpArrow 10 10_DSO_2.jpg 1 2 1 2 1 0 1 0 898
444 2208-2048 test 6 UpArrow 20 20_SH_4.jpg 2 1 2 2 0 1 0 0 545
444 2208-2048 test 7 UpArrow 16 16_DSO_8.jpg 1 2 1 2 1 0 1 0 782
444 2208-2048 test 8 UpArrow 7 07_DSS_7.jpg 1 2 1 1 1 0 1 1 701
444 2208-2048 test 9 UpArrow 21 21_SH_5.jpg 2 1 2 2 0 1 0 0 640
444 2208-2048 test 10 UpArrow 23 23_SH_7.jpg 1 2 1 1 1 0 1 1 855
444 2208-2048 test 11 DownArrow 9 09_DSO_1.jpg 1 2 1 2 0 1 0 1 564
444 2208-2048 test 12 DownArrow 13 13_DSO_5.jpg 2 1 2 1 1 0 1 0 673
444 2208-2048 test 13 DownArrow 12 12_DSO_4.jpg 2 1 2 1 1 0 1 0 511
444 2208-2048 test 14 DownArrow 31 31_SHB_7.jpg 2 1 2 2 1 0 1 1 471
444 2208-2048 test 15 DownArrow 44 44_DSSB_4.jpg 1 1 1 1 0 0 0 0 446
444 2208-2048 test 16 DownArrow 37 37_DSOB_5.jpg 2 2 1 1 1 1 0 0 541
444 2208-2048 test 17 UpArrow 46 46_DSSB_6.jpg 2 2 2 2 0 0 0 0 738
444 2208-2048 test 18 UpArrow 36 36_DSOB_4.jpg 2 2 1 1 0 0 1 1 38
444 2208-2048 test 19 UpArrow 39 39_DSOB_7.jpg 1 1 2 2 1 1 0 0 963
444 2208-2048 test 20 UpArrow 11 11_DSO_3.jpg 2 1 2 1 0 1 0 1 643
444 2208-2048 test 21 UpArrow 18 18_SH_2.jpg 2 1 2 2 0 1 0 0 777
444 2208-2048 test 22 UpArrow 14 14_DSO_6.jpg 2 1 2 1 0 1 0 1 400
444 2208-2048 test 23 DownArrow 8 08_DSS_8.jpg 2 1 2 2 1 0 1 1 438
444 2208-2048 test 24 DownArrow 29 29_SHB_5.jpg 1 2 1 1 0 1 0 0 438
444 2208-2048 test 25 DownArrow 40 40_DSOB_8.jpg 1 1 2 2 0 0 1 1 592
444 2208-2048 test 26 DownArrow 19 19_SH_3.jpg 1 2 1 1 0 1 0 0 493
444 2208-2048 test 27 DownArrow 6 06_DSS_6.jpg 1 2 1 1 0 1 0 0 449
444 2208-2048 test 28 DownArrow 45 45_DSSB_5.jpg 1 1 1 1 0 0 0 0 345
444 2208-2048 test 29 DownArrow 48 48_DSSB_8.jpg 1 1 1 1 0 0 0 0 451
444 2208-2048 test 30 DownArrow 5 05_DSS_5.jpg 2 1 2 2 1 0 1 1 415
444 2208-2048 test 31 DownArrow 2 02_DSS_2.jpg 2 1 2 2 1 0 1 1 493
444 2208-2048 test 32 DownArrow 22 22_SH_6.jpg 2 1 2 2 1 0 1 1 447
444 2208-2048 test 33 DownArrow 24 24_SH_8.jpg 1 2 1 1 0 1 0 0 416
444 2208-2048 test 34 DownArrow 30 30_SHB_6.jpg 1 2 1 1 0 1 0 0 854
444 2208-2048 test 35 DownArrow 34 34_DSOB_2.jpg 1 1 2 2 0 0 1 1 798
444 2208-2048 test 36 DownArrow 47 47_DSSB_7.jpg 2 2 2 2 1 1 1 1 432
444 2208-2048 test 37 DownArrow 15 15_DSO_7.jpg 1 2 1 2 0 1 0 1 869
444 2208-2048 test 38 DownArrow 33 33_DSOB_1.jpg 1 1 2 2 0 0 1 1 332
444 2208-2048 test 39 DownArrow 42 42_DSSB_2.jpg 1 1 1 1 0 0 0 0 438
444 2208-2048 test 40 DownArrow 25 25_SHB_1.jpg 2 1 2 2 1 0 1 1 486
444 2208-2048 test 41 DownArrow 41 41_DSSB_1.jpg 2 2 2 2 1 1 1 1 361
444 2208-2048 test 42 DownArrow 38 38_DSOB_6.jpg 2 2 1 1 1 1 0 0 375
444 2208-2048 test 43 DownArrow 27 27_SHB_3.jpg 2 1 2 2 1 0 1 1 603
444 2208-2048 test 44 DownArrow 28 28_SHB_4.jpg 1 2 1 1 0 1 0 0 450
444 2208-2048 test 45 DownArrow 1 01_DSS_1.jpg 1 2 1 1 0 1 0 0 328
444 2208-2048 test 46 DownArrow 35 35_DSOB_3.jpg 2 2 1 1 1 1 0 0 442
444 2208-2048 test 47 DownArrow 32 32_SHB_8.jpg 2 1 2 2 1 0 1 1 231
444 2208-2048 test 48 DownArrow 3 03_DSS_3.jpg 1 2 1 1 0 1 0 0 255
